"","mProtein","Motif","Domain","dProtein"
"474","Q14118","LIG_SH3_2","PF00018","P16333"
"475","Q5VWN6","LIG_SH3_3","PF00018","P16333"
"476","Q9ULG1","LIG_SH3_3","PF00018","P16333"
"477","O43918","LIG_SH3_2","PF00018","P16333"
"478","Q96GM5","LIG_SH3_3","PF00018","P16333"
"479","Q9UHD9","LIG_SH3_3","PF00018","P16333"
"480","Q9ULW0","LIG_SH3_2","PF00018","P16333"
"481","Q9UEG4","LIG_SH3_3","PF00018","P16333"
"482","O00401","LIG_SH3_2","PF00018","P16333"
"483","Q86UD0","LIG_SH3_3","PF00018","P16333"
"484","Q13177","LIG_SH3_2","PF00018","P16333"
"485","A8MQ03","LIG_SH3_3","PF00018","P16333"
"486","Q9UK41","LIG_SH3_1","PF00018","P16333"
"487","Q16512","LIG_SH3_3","PF00018","P16333"
"488","P15918","LIG_SH3_2","PF00018","P16333"
"489","Q9BWG6","LIG_SH3_3","PF00018","P16333"
"490","Q05193","LIG_SH3_2","PF00018","P16333"
"491","P29074","LIG_SH3_2","PF00018","P16333"
"492","O43390","LIG_SH3_3","PF00018","P16333"
"493","O00294","LIG_SH3_1","PF00018","P16333"
"494","Q5T124","LIG_SH3_3","PF00018","P16333"
"495","P31249","LIG_SH3_3","PF00018","P16333"
"496","Q9UPX8","LIG_SH3_2","PF00018","P16333"
"497","P13569","MOD_NEK2_2","PF00069","Q99986"
"498","P13569","MOD_NEK2_2","PF00069","P45984"
"499","P13569","MOD_NEK2_2","PF00069","O15111"
"500","Q8N680","DOC_MAPK_gen_1","PF00069","Q99986"
"501","Q8N680","DOC_MAPK_gen_1","PF00069","P45984"
"502","Q8N680","DOC_MAPK_gen_1","PF00069","O15111"
"503","O75553","DOC_MAPK_gen_1","PF00069","Q99986"
"504","O75553","DOC_MAPK_gen_1","PF00069","P45984"
"505","O75553","DOC_MAPK_gen_1","PF00069","O15111"
"506","O95947","DOC_MAPK_gen_1","PF00069","Q99986"
"507","O95947","DOC_MAPK_gen_1","PF00069","P45984"
"508","O95947","DOC_MAPK_gen_1","PF00069","O15111"
"509","Q6GQQ9","DOC_MAPK_gen_1","PF00069","Q99986"
"510","Q6GQQ9","DOC_MAPK_gen_1","PF00069","P45984"
"511","Q6GQQ9","DOC_MAPK_gen_1","PF00069","O15111"
"512","Q8NBZ0","MOD_CDK_SPxxK_3","PF00069","Q99986"
"513","Q8NBZ0","MOD_CDK_SPxxK_3","PF00069","P45984"
"514","Q8NBZ0","MOD_CDK_SPxxK_3","PF00069","O15111"
"515","P03496","MOD_NEK2_2","PF00069","Q99986"
"516","P03496","MOD_NEK2_2","PF00069","P45984"
"517","P03496","MOD_NEK2_2","PF00069","O15111"
"518","Q8N163","MOD_NEK2_1","PF00069","Q99986"
"519","Q8N163","MOD_NEK2_1","PF00069","P45984"
"520","Q8N163","MOD_NEK2_1","PF00069","O15111"
"521","Q9NWB1","DOC_MAPK_gen_1","PF00069","Q99986"
"522","Q9NWB1","DOC_MAPK_gen_1","PF00069","P45984"
"523","Q9NWB1","DOC_MAPK_gen_1","PF00069","O15111"
"524","Q00653","MOD_PKA_1","PF00069","Q99986"
"525","Q00653","MOD_PKA_1","PF00069","P45984"
"526","Q00653","MOD_PKA_1","PF00069","O15111"
"527","P36778","DOC_MAPK_gen_1","PF00069","Q99986"
"528","P36778","DOC_MAPK_gen_1","PF00069","P45984"
"529","P36778","DOC_MAPK_gen_1","PF00069","O15111"
"530","Q8NCD3","MOD_NEK2_2","PF00069","Q99986"
"531","Q8NCD3","MOD_NEK2_2","PF00069","P45984"
"532","Q8NCD3","MOD_NEK2_2","PF00069","O15111"
"533","O56264","MOD_NEK2_2","PF00069","Q99986"
"534","O56264","MOD_NEK2_2","PF00069","P45984"
"535","O56264","MOD_NEK2_2","PF00069","O15111"
"536","Q86UW9","DOC_MAPK_gen_1","PF00069","Q99986"
"537","Q86UW9","DOC_MAPK_gen_1","PF00069","P45984"
"538","Q86UW9","DOC_MAPK_gen_1","PF00069","O15111"
"539","P02545","DOC_MAPK_gen_1","PF00069","Q99986"
"540","P02545","DOC_MAPK_gen_1","PF00069","P45984"
"541","P02545","DOC_MAPK_gen_1","PF00069","O15111"
"542","Q194T2","MOD_CDK_SPxxK_3","PF00069","Q99986"
"543","Q194T2","MOD_CDK_SPxxK_3","PF00069","P45984"
"544","Q194T2","MOD_CDK_SPxxK_3","PF00069","O15111"
"545","P0DOJ6","MOD_PKA_1","PF00069","Q99986"
"546","P0DOJ6","MOD_PKA_1","PF00069","P45984"
"547","P0DOJ6","MOD_PKA_1","PF00069","O15111"
"548","Q67296","DOC_MAPK_gen_1","PF00069","Q99986"
"549","Q67296","DOC_MAPK_gen_1","PF00069","P45984"
"550","Q67296","DOC_MAPK_gen_1","PF00069","O15111"
"551","Q14686","MOD_LATS_1","PF00069","Q99986"
"552","Q14686","MOD_LATS_1","PF00069","P45984"
"553","Q14686","MOD_LATS_1","PF00069","O15111"
"554","H9XIJ5","MOD_NEK2_1","PF00069","Q99986"
"555","H9XIJ5","MOD_NEK2_1","PF00069","P45984"
"556","H9XIJ5","MOD_NEK2_1","PF00069","O15111"
"557","Q92688","DOC_MAPK_gen_1","PF00069","Q99986"
"558","Q92688","DOC_MAPK_gen_1","PF00069","P45984"
"559","Q92688","DOC_MAPK_gen_1","PF00069","O15111"
"560","Q13546","MOD_NEK2_1","PF00069","Q99986"
"561","Q13546","MOD_NEK2_1","PF00069","P45984"
"562","Q13546","MOD_NEK2_1","PF00069","O15111"
"563","P03427","MOD_CK1_1","PF00069","Q99986"
"564","P03427","MOD_CK1_1","PF00069","P45984"
"565","P03427","MOD_CK1_1","PF00069","O15111"
"566","P03116","DOC_MAPK_gen_1","PF00069","Q99986"
"567","P03116","DOC_MAPK_gen_1","PF00069","P45984"
"568","P03116","DOC_MAPK_gen_1","PF00069","O15111"
"569","Q96F07","MOD_CK1_1","PF00069","Q99986"
"570","Q96F07","MOD_CK1_1","PF00069","P45984"
"571","Q96F07","MOD_CK1_1","PF00069","O15111"
"572","O95231","DOC_MAPK_gen_1","PF00069","Q99986"
"573","O95231","DOC_MAPK_gen_1","PF00069","P45984"
"574","O95231","DOC_MAPK_gen_1","PF00069","O15111"
"575","P03129","MOD_NEK2_2","PF00069","Q99986"
"576","P03129","MOD_NEK2_2","PF00069","P45984"
"577","P03129","MOD_NEK2_2","PF00069","O15111"
"578","P20585","DOC_MAPK_gen_1","PF00069","Q99986"
"579","P20585","DOC_MAPK_gen_1","PF00069","P45984"
"580","P20585","DOC_MAPK_gen_1","PF00069","O15111"
"581","Q04724","MOD_NEK2_2","PF00069","Q99986"
"582","Q04724","MOD_NEK2_2","PF00069","P45984"
"583","Q04724","MOD_NEK2_2","PF00069","O15111"
"584","B1Q2W9","MOD_LATS_1","PF00069","Q99986"
"585","B1Q2W9","MOD_LATS_1","PF00069","P45984"
"586","B1Q2W9","MOD_LATS_1","PF00069","O15111"
"587","Q56P03","MOD_CDK_SPxxK_3","PF00069","Q99986"
"588","Q56P03","MOD_CDK_SPxxK_3","PF00069","P45984"
"589","Q56P03","MOD_CDK_SPxxK_3","PF00069","O15111"
"590","P78317","DOC_MAPK_gen_1","PF00069","Q99986"
"591","P78317","DOC_MAPK_gen_1","PF00069","P45984"
"592","P78317","DOC_MAPK_gen_1","PF00069","O15111"
"593","Q9BRQ6","MOD_CK1_1","PF00069","Q99986"
"594","Q9BRQ6","MOD_CK1_1","PF00069","P45984"
"595","Q9BRQ6","MOD_CK1_1","PF00069","O15111"
"596","Q9HBM0","MOD_CK1_1","PF00069","Q99986"
"597","Q9HBM0","MOD_CK1_1","PF00069","P45984"
"598","Q9HBM0","MOD_CK1_1","PF00069","O15111"
"599","Q8WUF5","DOC_MAPK_gen_1","PF00069","Q99986"
"600","Q8WUF5","DOC_MAPK_gen_1","PF00069","P45984"
"601","Q8WUF5","DOC_MAPK_gen_1","PF00069","O15111"
"602","O95872","DOC_MAPK_gen_1","PF00069","Q99986"
"603","O95872","DOC_MAPK_gen_1","PF00069","P45984"
"604","O95872","DOC_MAPK_gen_1","PF00069","O15111"
"605","O43148","MOD_PKA_1","PF00069","Q99986"
"606","O43148","MOD_PKA_1","PF00069","P45984"
"607","O43148","MOD_PKA_1","PF00069","O15111"
"608","H9XIJ5","DOC_MAPK_gen_1","PF00069","Q99986"
"609","H9XIJ5","DOC_MAPK_gen_1","PF00069","P45984"
"610","H9XIJ5","DOC_MAPK_gen_1","PF00069","O15111"
"611","Q14686","MOD_PKA_1","PF00069","Q99986"
"612","Q14686","MOD_PKA_1","PF00069","P45984"
"613","Q14686","MOD_PKA_1","PF00069","O15111"
"614","Q9HAN9","DOC_MAPK_gen_1","PF00069","Q99986"
"615","Q9HAN9","DOC_MAPK_gen_1","PF00069","P45984"
"616","Q9HAN9","DOC_MAPK_gen_1","PF00069","O15111"
"617","Q86VM9","MOD_PKA_1","PF00069","Q99986"
"618","Q86VM9","MOD_PKA_1","PF00069","P45984"
"619","Q86VM9","MOD_PKA_1","PF00069","O15111"
"620","E5LBT9","DOC_MAPK_gen_1","PF00069","Q99986"
"621","E5LBT9","DOC_MAPK_gen_1","PF00069","P45984"
"622","E5LBT9","DOC_MAPK_gen_1","PF00069","O15111"
"623","O75923","MOD_PKA_1","PF00069","Q99986"
"624","O75923","MOD_PKA_1","PF00069","P45984"
"625","O75923","MOD_PKA_1","PF00069","O15111"
"626","O00506","MOD_CK2_1","PF00069","Q99986"
"627","O00506","MOD_CK2_1","PF00069","P45984"
"628","O00506","MOD_CK2_1","PF00069","O15111"
"629","Q96K80","MOD_PKA_1","PF00069","Q99986"
"630","Q96K80","MOD_PKA_1","PF00069","P45984"
"631","Q96K80","MOD_PKA_1","PF00069","O15111"
"632","P03372","MOD_NEK2_2","PF00069","Q99986"
"633","P03372","MOD_NEK2_2","PF00069","P45984"
"634","P03372","MOD_NEK2_2","PF00069","O15111"
"635","Q9UBT2","DOC_MAPK_gen_1","PF00069","Q99986"
"636","Q9UBT2","DOC_MAPK_gen_1","PF00069","P45984"
"637","Q9UBT2","DOC_MAPK_gen_1","PF00069","O15111"
"638","Q12888","DOC_MAPK_gen_1","PF00069","Q99986"
"639","Q12888","DOC_MAPK_gen_1","PF00069","P45984"
"640","Q12888","DOC_MAPK_gen_1","PF00069","O15111"
"641","Q2M1V0","DOC_MAPK_gen_1","PF00069","Q99986"
"642","Q2M1V0","DOC_MAPK_gen_1","PF00069","P45984"
"643","Q2M1V0","DOC_MAPK_gen_1","PF00069","O15111"
"644","Q86X19","MOD_CK2_1","PF00069","Q99986"
"645","Q86X19","MOD_CK2_1","PF00069","P45984"
"646","Q86X19","MOD_CK2_1","PF00069","O15111"
"647","Q96GX1","MOD_CK2_1","PF00069","Q99986"
"648","Q96GX1","MOD_CK2_1","PF00069","P45984"
"649","Q96GX1","MOD_CK2_1","PF00069","O15111"
"650","Q3SY00","MOD_CK2_1","PF00069","Q99986"
"651","Q3SY00","MOD_CK2_1","PF00069","P45984"
"652","Q3SY00","MOD_CK2_1","PF00069","O15111"
"653","P13569","DOC_MAPK_gen_1","PF00069","Q99986"
"654","P13569","DOC_MAPK_gen_1","PF00069","P45984"
"655","P13569","DOC_MAPK_gen_1","PF00069","O15111"
"656","Q5S007","MOD_LATS_1","PF00069","Q99986"
"657","Q5S007","MOD_LATS_1","PF00069","P45984"
"658","Q5S007","MOD_LATS_1","PF00069","O15111"
"659","Q96Q45","MOD_CK2_1","PF00069","Q99986"
"660","Q96Q45","MOD_CK2_1","PF00069","P45984"
"661","Q96Q45","MOD_CK2_1","PF00069","O15111"
"662","P0DOJ6","DOC_MAPK_gen_1","PF00069","Q99986"
"663","P0DOJ6","DOC_MAPK_gen_1","PF00069","P45984"
"664","P0DOJ6","DOC_MAPK_gen_1","PF00069","O15111"
"665","Q15884","DOC_MAPK_gen_1","PF00069","Q99986"
"666","Q15884","DOC_MAPK_gen_1","PF00069","P45984"
"667","Q15884","DOC_MAPK_gen_1","PF00069","O15111"
"668","Q96EB6","DOC_MAPK_gen_1","PF00069","Q99986"
"669","Q96EB6","DOC_MAPK_gen_1","PF00069","P45984"
"670","Q96EB6","DOC_MAPK_gen_1","PF00069","O15111"
"671","Q53SE7","DOC_MAPK_gen_1","PF00069","Q99986"
"672","Q53SE7","DOC_MAPK_gen_1","PF00069","P45984"
"673","Q53SE7","DOC_MAPK_gen_1","PF00069","O15111"
"674","P23497","DOC_MAPK_gen_1","PF00069","Q99986"
"675","P23497","DOC_MAPK_gen_1","PF00069","P45984"
"676","P23497","DOC_MAPK_gen_1","PF00069","O15111"
"677","Q92688","MOD_PKA_1","PF00069","Q99986"
"678","Q92688","MOD_PKA_1","PF00069","P45984"
"679","Q92688","MOD_PKA_1","PF00069","O15111"
"680","P03116","MOD_PKA_1","PF00069","Q99986"
"681","P03116","MOD_PKA_1","PF00069","P45984"
"682","P03116","MOD_PKA_1","PF00069","O15111"
"683","O95872","MOD_PKA_1","PF00069","Q99986"
"684","O95872","MOD_PKA_1","PF00069","P45984"
"685","O95872","MOD_PKA_1","PF00069","O15111"
"686","Q92731","MOD_LATS_1","PF00069","Q99986"
"687","Q92731","MOD_LATS_1","PF00069","P45984"
"688","Q92731","MOD_LATS_1","PF00069","O15111"
"689","D1LN35","MOD_PKA_1","PF00069","Q99986"
"690","D1LN35","MOD_PKA_1","PF00069","P45984"
"691","D1LN35","MOD_PKA_1","PF00069","O15111"
"692","C5E519","MOD_CK2_1","PF00069","Q99986"
"693","C5E519","MOD_CK2_1","PF00069","P45984"
"694","C5E519","MOD_CK2_1","PF00069","O15111"
"695","Q969G3","MOD_CK2_1","PF00069","Q99986"
"696","Q969G3","MOD_CK2_1","PF00069","P45984"
"697","Q969G3","MOD_CK2_1","PF00069","O15111"
"698","Q8IYR0","DOC_MAPK_gen_1","PF00069","Q99986"
"699","Q8IYR0","DOC_MAPK_gen_1","PF00069","P45984"
"700","Q8IYR0","DOC_MAPK_gen_1","PF00069","O15111"
"701","Q8NHQ1","MOD_CK2_1","PF00069","Q99986"
"702","Q8NHQ1","MOD_CK2_1","PF00069","P45984"
"703","Q8NHQ1","MOD_CK2_1","PF00069","O15111"
"704","Q86UK5","MOD_CK2_1","PF00069","Q99986"
"705","Q86UK5","MOD_CK2_1","PF00069","P45984"
"706","Q86UK5","MOD_CK2_1","PF00069","O15111"
"707","O75031","DOC_MAPK_gen_1","PF00069","Q99986"
"708","O75031","DOC_MAPK_gen_1","PF00069","P45984"
"709","O75031","DOC_MAPK_gen_1","PF00069","O15111"
"710","Q7L5A3","MOD_CK2_1","PF00069","Q99986"
"711","Q7L5A3","MOD_CK2_1","PF00069","P45984"
"712","Q7L5A3","MOD_CK2_1","PF00069","O15111"
"713","P20700","DOC_MAPK_gen_1","PF00069","Q99986"
"714","P20700","DOC_MAPK_gen_1","PF00069","P45984"
"715","P20700","DOC_MAPK_gen_1","PF00069","O15111"
"716","Q9Y5J3","DOC_MAPK_gen_1","PF00069","Q99986"
"717","Q9Y5J3","DOC_MAPK_gen_1","PF00069","P45984"
"718","Q9Y5J3","DOC_MAPK_gen_1","PF00069","O15111"
"719","Q96CN9","MOD_CK2_1","PF00069","Q99986"
"720","Q96CN9","MOD_CK2_1","PF00069","P45984"
"721","Q96CN9","MOD_CK2_1","PF00069","O15111"
"722","Q5S007","MOD_CK2_1","PF00069","Q99986"
"723","Q5S007","MOD_CK2_1","PF00069","P45984"
"724","Q5S007","MOD_CK2_1","PF00069","O15111"
"725","Q1K9H5","MOD_PK_1","PF00069","Q99986"
"726","Q1K9H5","MOD_PK_1","PF00069","P45984"
"727","Q1K9H5","MOD_PK_1","PF00069","O15111"
"728","P13569","MOD_PK_1","PF00069","Q99986"
"729","P13569","MOD_PK_1","PF00069","P45984"
"730","P13569","MOD_PK_1","PF00069","O15111"
"731","Q00987","MOD_LATS_1","PF00069","Q99986"
"732","Q00987","MOD_LATS_1","PF00069","P45984"
"733","Q00987","MOD_LATS_1","PF00069","O15111"
"734","Q9UIS9","DOC_MAPK_gen_1","PF00069","Q99986"
"735","Q9UIS9","DOC_MAPK_gen_1","PF00069","P45984"
"736","Q9UIS9","DOC_MAPK_gen_1","PF00069","O15111"
"737","O39474","MOD_CK2_1","PF00069","Q99986"
"738","O39474","MOD_CK2_1","PF00069","P45984"
"739","O39474","MOD_CK2_1","PF00069","O15111"
"740","Q8WUF5","MOD_PKA_1","PF00069","Q99986"
"741","Q8WUF5","MOD_PKA_1","PF00069","P45984"
"742","Q8WUF5","MOD_PKA_1","PF00069","O15111"
"743","Q16659","MOD_CK2_1","PF00069","Q99986"
"744","Q16659","MOD_CK2_1","PF00069","P45984"
"745","Q16659","MOD_CK2_1","PF00069","O15111"
"746","P84103","MOD_PKB_1","PF00069","Q99986"
"747","P84103","MOD_PKB_1","PF00069","P45984"
"748","P84103","MOD_PKB_1","PF00069","O15111"
"749","P55081","MOD_CK2_1","PF00069","Q99986"
"750","P55081","MOD_CK2_1","PF00069","P45984"
"751","P55081","MOD_CK2_1","PF00069","O15111"
"752","Q5T749","MOD_PKB_1","PF00069","Q99986"
"753","Q5T749","MOD_PKB_1","PF00069","P45984"
"754","Q5T749","MOD_PKB_1","PF00069","O15111"
"755","Q14807","MOD_PKA_1","PF00069","Q99986"
"756","Q14807","MOD_PKA_1","PF00069","P45984"
"757","Q14807","MOD_PKA_1","PF00069","O15111"
"758","Q8WYJ6","MOD_PKB_1","PF00069","Q99986"
"759","Q8WYJ6","MOD_PKB_1","PF00069","P45984"
"760","Q8WYJ6","MOD_PKB_1","PF00069","O15111"
"761","P13569","MOD_LATS_1","PF00069","Q99986"
"762","P13569","MOD_LATS_1","PF00069","P45984"
"763","P13569","MOD_LATS_1","PF00069","O15111"
"764","Q9HB19","MOD_PKB_1","PF00069","Q99986"
"765","Q9HB19","MOD_PKB_1","PF00069","P45984"
"766","Q9HB19","MOD_PKB_1","PF00069","O15111"
"767","Q86VM9","MOD_PKB_1","PF00069","Q99986"
"768","Q86VM9","MOD_PKB_1","PF00069","P45984"
"769","Q86VM9","MOD_PKB_1","PF00069","O15111"
"770","P31345","MOD_PKA_1","PF00069","Q99986"
"771","P31345","MOD_PKA_1","PF00069","P45984"
"772","P31345","MOD_PKA_1","PF00069","O15111"
"773","A8E1C4","MOD_PKA_1","PF00069","Q99986"
"774","A8E1C4","MOD_PKA_1","PF00069","P45984"
"775","A8E1C4","MOD_PKA_1","PF00069","O15111"
"776","Q9WMX2","MOD_PKA_1","PF00069","Q99986"
"777","Q9WMX2","MOD_PKA_1","PF00069","P45984"
"778","Q9WMX2","MOD_PKA_1","PF00069","O15111"
"779","Q13370","MOD_PKB_1","PF00069","Q99986"
"780","Q13370","MOD_PKB_1","PF00069","P45984"
"781","Q13370","MOD_PKB_1","PF00069","O15111"
"782","P0DJD3","MOD_PKB_1","PF00069","Q99986"
"783","P0DJD3","MOD_PKB_1","PF00069","P45984"
"784","P0DJD3","MOD_PKB_1","PF00069","O15111"
"785","Q92530","MOD_PKB_1","PF00069","Q99986"
"786","Q92530","MOD_PKB_1","PF00069","P45984"
"787","Q92530","MOD_PKB_1","PF00069","O15111"
"788","Q9P286","MOD_PKB_1","PF00069","Q99986"
"789","Q9P286","MOD_PKB_1","PF00069","P45984"
"790","Q9P286","MOD_PKB_1","PF00069","O15111"
"791","P52597","DOC_MAPK_gen_1","PF00069","Q99986"
"792","P52597","DOC_MAPK_gen_1","PF00069","P45984"
"793","P52597","DOC_MAPK_gen_1","PF00069","O15111"
"794","P46063","DOC_MAPK_gen_1","PF00069","Q99986"
"795","P46063","DOC_MAPK_gen_1","PF00069","P45984"
"796","P46063","DOC_MAPK_gen_1","PF00069","O15111"
"797","Q7L2H7","MOD_CK1_1","PF00069","Q99986"
"798","Q7L2H7","MOD_CK1_1","PF00069","P45984"
"799","Q7L2H7","MOD_CK1_1","PF00069","O15111"
"800","Q9UHR4","MOD_CK1_1","PF00069","Q99986"
"801","Q9UHR4","MOD_CK1_1","PF00069","P45984"
"802","Q9UHR4","MOD_CK1_1","PF00069","O15111"
"803","Q9P0K7","MOD_CK1_1","PF00069","Q99986"
"804","Q9P0K7","MOD_CK1_1","PF00069","P45984"
"805","Q9P0K7","MOD_CK1_1","PF00069","O15111"
"806","Q5T011","MOD_CK1_1","PF00069","Q99986"
"807","Q5T011","MOD_CK1_1","PF00069","P45984"
"808","Q5T011","MOD_CK1_1","PF00069","O15111"
"809","P38159","MOD_PKB_1","PF00069","Q99986"
"810","P38159","MOD_PKB_1","PF00069","P45984"
"811","P38159","MOD_PKB_1","PF00069","O15111"
"812","P49450","MOD_PKB_1","PF00069","Q99986"
"813","P49450","MOD_PKB_1","PF00069","P45984"
"814","P49450","MOD_PKB_1","PF00069","O15111"
"815","O14771","MOD_PKB_1","PF00069","Q99986"
"816","O14771","MOD_PKB_1","PF00069","P45984"
"817","O14771","MOD_PKB_1","PF00069","O15111"
"818","P45973","DOC_MAPK_gen_1","PF00069","Q99986"
"819","P45973","DOC_MAPK_gen_1","PF00069","P45984"
"820","P45973","DOC_MAPK_gen_1","PF00069","O15111"
"821","Q00653","DOC_MAPK_gen_1","PF00069","Q99986"
"822","Q00653","DOC_MAPK_gen_1","PF00069","P45984"
"823","Q00653","DOC_MAPK_gen_1","PF00069","O15111"
"824","O94888","DOC_MAPK_gen_1","PF00069","Q99986"
"825","O94888","DOC_MAPK_gen_1","PF00069","P45984"
"826","O94888","DOC_MAPK_gen_1","PF00069","O15111"
"827","Q86XK3","MOD_CK2_1","PF00069","Q99986"
"828","Q86XK3","MOD_CK2_1","PF00069","P45984"
"829","Q86XK3","MOD_CK2_1","PF00069","O15111"
"830","Q14527","MOD_PK_1","PF00069","Q99986"
"831","Q14527","MOD_PK_1","PF00069","P45984"
"832","Q14527","MOD_PK_1","PF00069","O15111"
"833","Q969G5","MOD_CK2_1","PF00069","Q99986"
"834","Q969G5","MOD_CK2_1","PF00069","P45984"
"835","Q969G5","MOD_CK2_1","PF00069","O15111"
"836","P40692","DOC_MAPK_gen_1","PF00069","Q99986"
"837","P40692","DOC_MAPK_gen_1","PF00069","P45984"
"838","P40692","DOC_MAPK_gen_1","PF00069","O15111"
"839","P20585","MOD_PK_1","PF00069","Q99986"
"840","P20585","MOD_PK_1","PF00069","P45984"
"841","P20585","MOD_PK_1","PF00069","O15111"
"842","H9XIJ5","MOD_PK_1","PF00069","Q99986"
"843","H9XIJ5","MOD_PK_1","PF00069","P45984"
"844","H9XIJ5","MOD_PK_1","PF00069","O15111"
"845","Q5VZM2","MOD_CK1_1","PF00069","Q99986"
"846","Q5VZM2","MOD_CK1_1","PF00069","P45984"
"847","Q5VZM2","MOD_CK1_1","PF00069","O15111"
"848","Q9UBX2","MOD_LATS_1","PF00069","Q99986"
"849","Q9UBX2","MOD_LATS_1","PF00069","P45984"
"850","Q9UBX2","MOD_LATS_1","PF00069","O15111"
"851","Q8TCJ2","MOD_CK1_1","PF00069","Q99986"
"852","Q8TCJ2","MOD_CK1_1","PF00069","P45984"
"853","Q8TCJ2","MOD_CK1_1","PF00069","O15111"
"854","Q8AZK7","MOD_LATS_1","PF00069","Q99986"
"855","Q8AZK7","MOD_LATS_1","PF00069","P45984"
"856","Q8AZK7","MOD_LATS_1","PF00069","O15111"
"857","Q15334","MOD_CK1_1","PF00069","Q99986"
"858","Q15334","MOD_CK1_1","PF00069","P45984"
"859","Q15334","MOD_CK1_1","PF00069","O15111"
"860","Q77M19","MOD_LATS_1","PF00069","Q99986"
"861","Q77M19","MOD_LATS_1","PF00069","P45984"
"862","Q77M19","MOD_LATS_1","PF00069","O15111"
"863","Q86UW9","MOD_PKB_1","PF00069","Q99986"
"864","Q86UW9","MOD_PKB_1","PF00069","P45984"
"865","Q86UW9","MOD_PKB_1","PF00069","O15111"
"866","Q96QF0","MOD_LATS_1","PF00069","Q99986"
"867","Q96QF0","MOD_LATS_1","PF00069","P45984"
"868","Q96QF0","MOD_LATS_1","PF00069","O15111"
"869","O14746","MOD_PKB_1","PF00069","Q99986"
"870","O14746","MOD_PKB_1","PF00069","P45984"
"871","O14746","MOD_PKB_1","PF00069","O15111"
"872","P49450","MOD_LATS_1","PF00069","Q99986"
"873","P49450","MOD_LATS_1","PF00069","P45984"
"874","P49450","MOD_LATS_1","PF00069","O15111"
"875","Q96M61","MOD_PKB_1","PF00069","Q99986"
"876","Q96M61","MOD_PKB_1","PF00069","P45984"
"877","Q96M61","MOD_PKB_1","PF00069","O15111"
"878","O14746","MOD_LATS_1","PF00069","Q99986"
"879","O14746","MOD_LATS_1","PF00069","P45984"
"880","O14746","MOD_LATS_1","PF00069","O15111"
"881","Q15415","MOD_PKB_1","PF00069","Q99986"
"882","Q15415","MOD_PKB_1","PF00069","P45984"
"883","Q15415","MOD_PKB_1","PF00069","O15111"
"884","Q7Z5K2","MOD_CK1_1","PF00069","Q99986"
"885","Q7Z5K2","MOD_CK1_1","PF00069","P45984"
"886","Q7Z5K2","MOD_CK1_1","PF00069","O15111"
"887","Q9UQE7","MOD_CK1_1","PF00069","Q99986"
"888","Q9UQE7","MOD_CK1_1","PF00069","P45984"
"889","Q9UQE7","MOD_CK1_1","PF00069","O15111"
"890","P19320","MOD_CK1_1","PF00069","Q99986"
"891","P19320","MOD_CK1_1","PF00069","P45984"
"892","P19320","MOD_CK1_1","PF00069","O15111"
"893","Q9UQB8","MOD_CK1_1","PF00069","Q99986"
"894","Q9UQB8","MOD_CK1_1","PF00069","P45984"
"895","Q9UQB8","MOD_CK1_1","PF00069","O15111"
"896","O75976","MOD_CK1_1","PF00069","Q99986"
"897","O75976","MOD_CK1_1","PF00069","P45984"
"898","O75976","MOD_CK1_1","PF00069","O15111"
"899","Q7KZI7","MOD_CK1_1","PF00069","Q99986"
"900","Q7KZI7","MOD_CK1_1","PF00069","P45984"
"901","Q7KZI7","MOD_CK1_1","PF00069","O15111"
"902","Q86UE4","MOD_CK1_1","PF00069","Q99986"
"903","Q86UE4","MOD_CK1_1","PF00069","P45984"
"904","Q86UE4","MOD_CK1_1","PF00069","O15111"
"905","Q86W92","MOD_CK1_1","PF00069","Q99986"
"906","Q86W92","MOD_CK1_1","PF00069","P45984"
"907","Q86W92","MOD_CK1_1","PF00069","O15111"
"908","Q99IB8","MOD_CK1_1","PF00069","Q99986"
"909","Q99IB8","MOD_CK1_1","PF00069","P45984"
"910","Q99IB8","MOD_CK1_1","PF00069","O15111"
"911","Q96TA2","MOD_CK1_1","PF00069","Q99986"
"912","Q96TA2","MOD_CK1_1","PF00069","P45984"
"913","Q96TA2","MOD_CK1_1","PF00069","O15111"
"914","P88988","MOD_CK1_1","PF00069","Q99986"
"915","P88988","MOD_CK1_1","PF00069","P45984"
"916","P88988","MOD_CK1_1","PF00069","O15111"
"917","Q9NPI1","DOC_MAPK_gen_1","PF00069","Q99986"
"918","Q9NPI1","DOC_MAPK_gen_1","PF00069","P45984"
"919","Q9NPI1","DOC_MAPK_gen_1","PF00069","O15111"
"920","Q9NP66","DOC_MAPK_gen_1","PF00069","Q99986"
"921","Q9NP66","DOC_MAPK_gen_1","PF00069","P45984"
"922","Q9NP66","DOC_MAPK_gen_1","PF00069","O15111"
"923","P03101","DOC_MAPK_gen_1","PF00069","Q99986"
"924","P03101","DOC_MAPK_gen_1","PF00069","P45984"
"925","P03101","DOC_MAPK_gen_1","PF00069","O15111"
"926","Q8IWX8","DOC_MAPK_gen_1","PF00069","Q99986"
"927","Q8IWX8","DOC_MAPK_gen_1","PF00069","P45984"
"928","Q8IWX8","DOC_MAPK_gen_1","PF00069","O15111"
"929","Q13505","MOD_CK1_1","PF00069","Q99986"
"930","Q13505","MOD_CK1_1","PF00069","P45984"
