"","mProtein","Motif","Domain","dProtein"
"1628","P02452","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1629","Q9NY33","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1630","Q9BWT7","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1631","Q16236","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1632","Q6P6B1","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1633","Q86YC2","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1634","Q6P1L5","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1635","A0A0C4DFT7","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1636","Q9Y3Q8","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1637","Q9P202","DEG_Kelch_Keap1_1","PF01344","Q14145"
"1638","Q14213","LIG_LIR_Apic_2","PF02991","P60520"
"1639","O75886","LIG_LIR_Gen_1","PF02991","P60520"
"1640","P46934","LIG_LIR_Gen_1","PF02991","P60520"
"1641","P46934","LIG_LIR_Nem_3","PF02991","P60520"
"1642","Q7Z3K3","LIG_LIR_Nem_3","PF02991","P60520"
"1643","Q15025","LIG_LIR_Nem_3","PF02991","P60520"
"1644","O75886","LIG_LIR_Nem_3","PF02991","P60520"
"1645","Q7Z3K3","LIG_LIR_Gen_1","PF02991","P60520"
"1646","Q15025","LIG_LIR_Gen_1","PF02991","P60520"
"1647","P43629","LIG_LIR_Apic_2","PF02991","P60520"
"1648","Q14954","LIG_LIR_Apic_2","PF02991","P60520"
"1649","Q14943","LIG_LIR_Apic_2","PF02991","P60520"
"1650","Q03518","LIG_LIR_Apic_2","PF02991","P60520"
