"","mProtein","Motif","Domain","dProtein"
"1696","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"1697","Q9P0K1","LIG_PDZ_Class_1","PF00595","O00560"
"1698","Q9P0K1","LIG_PDZ_Class_1","PF00595","P26045"
"1699","Q9P0K1","LIG_PDZ_Class_1","PF00595","Q92997"
"1700","P06463","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"1701","P06463","LIG_PDZ_Class_1","PF00595","Q9NR12"
"1702","P06463","LIG_PDZ_Class_1","PF00595","Q96RT1"
"1703","P06463","LIG_PDZ_Class_1","PF00595","O14641"
"1704","P06463","LIG_PDZ_Class_1","PF00595","Q14160"
"1705","P06463","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"1706","P06463","LIG_PDZ_Class_1","PF00595","O14908"
"1707","P06463","LIG_PDZ_Class_1","PF00595","Q00013"
"1708","P06463","LIG_PDZ_Class_1","PF00595","Q12959"
"1709","P06463","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"1710","P06463","LIG_PDZ_Class_1","PF00595","O00560"
"1711","P06463","LIG_PDZ_Class_1","PF00595","P26045"
"1712","P06463","LIG_PDZ_Class_1","PF00595","Q92997"
"1713","P49768","LIG_PDZ_Class_2","PF00595","Q9NRD5"
"1714","P49768","LIG_PDZ_Class_2","PF00595","Q9NR12"
"1715","P49768","LIG_PDZ_Class_2","PF00595","Q96RT1"
"1716","P49768","LIG_PDZ_Class_2","PF00595","O14641"
"1717","P49768","LIG_PDZ_Class_2","PF00595","Q14160"
"1718","P49768","LIG_PDZ_Class_2","PF00595","Q8TBB1"
"1719","P49768","LIG_PDZ_Class_2","PF00595","O14908"
"1720","P49768","LIG_PDZ_Class_2","PF00595","Q00013"
"1721","P49768","LIG_PDZ_Class_2","PF00595","Q12959"
"1722","P49768","LIG_PDZ_Class_2","PF00595","Q9UDY2"
"1723","P49768","LIG_PDZ_Class_2","PF00595","O00560"
"1724","P49768","LIG_PDZ_Class_2","PF00595","P26045"
"1725","P49768","LIG_PDZ_Class_2","PF00595","Q92997"
"1726","P03126","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"1727","P03126","LIG_PDZ_Class_1","PF00595","Q9NR12"
"1728","P03126","LIG_PDZ_Class_1","PF00595","Q96RT1"
"1729","P03126","LIG_PDZ_Class_1","PF00595","O14641"
"1730","P03126","LIG_PDZ_Class_1","PF00595","Q14160"
"1731","P03126","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"1732","P03126","LIG_PDZ_Class_1","PF00595","O14908"
"1733","P03126","LIG_PDZ_Class_1","PF00595","Q00013"
"1734","P03126","LIG_PDZ_Class_1","PF00595","Q12959"
"1735","P03126","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"1736","P03126","LIG_PDZ_Class_1","PF00595","O00560"
"1737","P03126","LIG_PDZ_Class_1","PF00595","P26045"
"1738","P03126","LIG_PDZ_Class_1","PF00595","Q92997"
"1739","P48050","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"1740","P48050","LIG_PDZ_Class_1","PF00595","Q9NR12"
"1741","P48050","LIG_PDZ_Class_1","PF00595","Q96RT1"
"1742","P48050","LIG_PDZ_Class_1","PF00595","O14641"
"1743","P48050","LIG_PDZ_Class_1","PF00595","Q14160"
"1744","P48050","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"1745","P48050","LIG_PDZ_Class_1","PF00595","O14908"
"1746","P48050","LIG_PDZ_Class_1","PF00595","Q00013"
"1747","P48050","LIG_PDZ_Class_1","PF00595","Q12959"
"1748","P48050","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"1749","P48050","LIG_PDZ_Class_1","PF00595","O00560"
"1750","P48050","LIG_PDZ_Class_1","PF00595","P26045"
"1751","P48050","LIG_PDZ_Class_1","PF00595","Q92997"
"1752","Q01814","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"1753","Q01814","LIG_PDZ_Class_1","PF00595","Q9NR12"
"1754","Q01814","LIG_PDZ_Class_1","PF00595","Q96RT1"
"1755","Q01814","LIG_PDZ_Class_1","PF00595","O14641"
"1756","Q01814","LIG_PDZ_Class_1","PF00595","Q14160"
"1757","Q01814","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"1758","Q01814","LIG_PDZ_Class_1","PF00595","O14908"
"1759","Q01814","LIG_PDZ_Class_1","PF00595","Q00013"
"1760","Q01814","LIG_PDZ_Class_1","PF00595","Q12959"
"1761","Q01814","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"1762","Q01814","LIG_PDZ_Class_1","PF00595","O00560"
"1763","Q01814","LIG_PDZ_Class_1","PF00595","P26045"
"1764","Q01814","LIG_PDZ_Class_1","PF00595","Q92997"
"1765","Q13136","LIG_PDZ_Class_2","PF00595","Q9NRD5"
"1766","Q13136","LIG_PDZ_Class_2","PF00595","Q9NR12"
"1767","Q13136","LIG_PDZ_Class_2","PF00595","Q96RT1"
"1768","Q13136","LIG_PDZ_Class_2","PF00595","O14641"
"1769","Q13136","LIG_PDZ_Class_2","PF00595","Q14160"
"1770","Q13136","LIG_PDZ_Class_2","PF00595","Q8TBB1"
"1771","Q13136","LIG_PDZ_Class_2","PF00595","O14908"
"1772","Q13136","LIG_PDZ_Class_2","PF00595","Q00013"
"1773","Q13136","LIG_PDZ_Class_2","PF00595","Q12959"
"1774","Q13136","LIG_PDZ_Class_2","PF00595","Q9UDY2"
"1775","Q13136","LIG_PDZ_Class_2","PF00595","O00560"
"1776","Q13136","LIG_PDZ_Class_2","PF00595","P26045"
"1777","Q13136","LIG_PDZ_Class_2","PF00595","Q92997"
"1778","P13569","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"1779","P13569","LIG_PDZ_Class_1","PF00595","Q9NR12"
"1780","P13569","LIG_PDZ_Class_1","PF00595","Q96RT1"
"1781","P13569","LIG_PDZ_Class_1","PF00595","O14641"
"1782","P13569","LIG_PDZ_Class_1","PF00595","Q14160"
"1783","P13569","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"1784","P13569","LIG_PDZ_Class_1","PF00595","O14908"
"1785","P13569","LIG_PDZ_Class_1","PF00595","Q00013"
"1786","P13569","LIG_PDZ_Class_1","PF00595","Q12959"
"1787","P13569","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"1788","P13569","LIG_PDZ_Class_1","PF00595","O00560"
"1789","P13569","LIG_PDZ_Class_1","PF00595","P26045"
"1790","P13569","LIG_PDZ_Class_1","PF00595","Q92997"
"1791","P89079","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"1792","P89079","LIG_PDZ_Class_1","PF00595","Q9NR12"
"1793","P89079","LIG_PDZ_Class_1","PF00595","Q96RT1"
"1794","P89079","LIG_PDZ_Class_1","PF00595","O14641"
"1795","P89079","LIG_PDZ_Class_1","PF00595","Q14160"
"1796","P89079","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"1797","P89079","LIG_PDZ_Class_1","PF00595","O14908"
"1798","P89079","LIG_PDZ_Class_1","PF00595","Q00013"
"1799","P89079","LIG_PDZ_Class_1","PF00595","Q12959"
"1800","P89079","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"1801","P89079","LIG_PDZ_Class_1","PF00595","O00560"
"1802","P89079","LIG_PDZ_Class_1","PF00595","P26045"
"1803","P89079","LIG_PDZ_Class_1","PF00595","Q92997"
"1804","P35222","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"1805","P35222","LIG_PDZ_Class_1","PF00595","Q9NR12"
"1806","P35222","LIG_PDZ_Class_1","PF00595","Q96RT1"
"1807","P35222","LIG_PDZ_Class_1","PF00595","O14641"
"1808","P35222","LIG_PDZ_Class_1","PF00595","Q14160"
"1809","P35222","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"1810","P35222","LIG_PDZ_Class_1","PF00595","O14908"
"1811","P35222","LIG_PDZ_Class_1","PF00595","Q00013"
"1812","P35222","LIG_PDZ_Class_1","PF00595","Q12959"
"1813","P35222","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"1814","P35222","LIG_PDZ_Class_1","PF00595","O00560"
"1815","P35222","LIG_PDZ_Class_1","PF00595","P26045"
"1816","P35222","LIG_PDZ_Class_1","PF00595","Q92997"
"1817","P46937","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"1818","P46937","LIG_PDZ_Class_1","PF00595","Q9NR12"
"1819","P46937","LIG_PDZ_Class_1","PF00595","Q96RT1"
"1820","P46937","LIG_PDZ_Class_1","PF00595","O14641"
"1821","P46937","LIG_PDZ_Class_1","PF00595","Q14160"
"1822","P46937","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"1823","P46937","LIG_PDZ_Class_1","PF00595","O14908"
"1824","P46937","LIG_PDZ_Class_1","PF00595","Q00013"
"1825","P46937","LIG_PDZ_Class_1","PF00595","Q12959"
"1826","P46937","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"1827","P46937","LIG_PDZ_Class_1","PF00595","O00560"
"1828","P46937","LIG_PDZ_Class_1","PF00595","P26045"
"1829","P46937","LIG_PDZ_Class_1","PF00595","Q92997"
"1830","P04626","LIG_PDZ_Class_2","PF00595","Q9NRD5"
"1831","P04626","LIG_PDZ_Class_2","PF00595","Q9NR12"
"1832","P04626","LIG_PDZ_Class_2","PF00595","Q96RT1"
"1833","P04626","LIG_PDZ_Class_2","PF00595","O14641"
"1834","P04626","LIG_PDZ_Class_2","PF00595","Q14160"
"1835","P04626","LIG_PDZ_Class_2","PF00595","Q8TBB1"
"1836","P04626","LIG_PDZ_Class_2","PF00595","O14908"
"1837","P04626","LIG_PDZ_Class_2","PF00595","Q00013"
"1838","P04626","LIG_PDZ_Class_2","PF00595","Q12959"
"1839","P04626","LIG_PDZ_Class_2","PF00595","Q9UDY2"
"1840","P04626","LIG_PDZ_Class_2","PF00595","O00560"
"1841","P04626","LIG_PDZ_Class_2","PF00595","P26045"
"1842","P04626","LIG_PDZ_Class_2","PF00595","Q92997"
"1843","Q495M9","LIG_PDZ_Class_1","PF00595","Q9NRD5"
"1844","Q495M9","LIG_PDZ_Class_1","PF00595","Q9NR12"
"1845","Q495M9","LIG_PDZ_Class_1","PF00595","Q96RT1"
"1846","Q495M9","LIG_PDZ_Class_1","PF00595","O14641"
"1847","Q495M9","LIG_PDZ_Class_1","PF00595","Q14160"
"1848","Q495M9","LIG_PDZ_Class_1","PF00595","Q8TBB1"
"1849","Q495M9","LIG_PDZ_Class_1","PF00595","O14908"
"1850","Q495M9","LIG_PDZ_Class_1","PF00595","Q00013"
"1851","Q495M9","LIG_PDZ_Class_1","PF00595","Q12959"
"1852","Q495M9","LIG_PDZ_Class_1","PF00595","Q9UDY2"
"1853","Q495M9","LIG_PDZ_Class_1","PF00595","O00560"
"1854","Q495M9","LIG_PDZ_Class_1","PF00595","P26045"
"1855","Q495M9","LIG_PDZ_Class_1","PF00595","Q92997"
"1856","Q9UKG1","LIG_OCRL_FandH_1","PF00620","O00459"
"1857","Q9UKG1","LIG_OCRL_FandH_1","PF00620","P27986"
"1858","Q9UKG1","LIG_OCRL_FandH_1","PF00620","Q01968"
"1859","Q58A45","LIG_PAM2_1","PF00658","P11940"
"1860","P50616","LIG_PAM2_1","PF00658","P11940"
"1861","Q9H074","LIG_PAM2_1","PF00658","P11940"
"1862","Q8IYD1","LIG_PAM2_1","PF00658","P11940"
"1863","Q9BPZ3","LIG_PAM2_1","PF00658","P11940"
"1864","Q71RC2","LIG_PAM2_1","PF00658","P11940"
"1865","Q8NDV7","LIG_PAM2_2","PF00658","P11940"
"1866","Q9UPQ9","LIG_PAM2_2","PF00658","P11940"
"1867","Q9HCJ0","LIG_PAM2_2","PF00658","P11940"
"1868","Q99700","LIG_PAM2_1","PF00658","P11940"
"1869","Q14106","LIG_PAM2_1","PF00658","P11940"
"1870","P11717","TRG_LysEnd_GGAAcLL_1","PF00790","Q9UJY5"
"1871","O43187","LIG_TRAF6","PF00917","O43791"
"1872","P03230","LIG_TRAF2_2","PF00917","O43791"
"1873","Q9UER7","DEG_SPOP_SBC_1","PF00917","O43791"
"1874","P10221","LIG_TRAF6","PF00917","O43791"
"1875","O15151","DOC_USP7_MATH_1","PF00917","O43791"
"1876","P03211","DOC_USP7_MATH_2","PF00917","O43791"
"1877","Q00987","DOC_USP7_MATH_1","PF00917","O43791"
"1878","P04637","DOC_USP7_MATH_1","PF00917","O43791"
"1879","P36941","LIG_TRAF2_1","PF00917","O43791"
"1880","O43521","LIG_Dynein_DLC8_1","PF01221","P63167"
"1881","Q15691","LIG_CAP-Gly_1","PF01302","P30622"
"1882","Q71U36","LIG_CAP-Gly_1","PF01302","P30622"
"1883","Q13501","DEG_Kelch_Keap1_1","PF01344","Q9UL63"
"1884","Q5JTC6","DEG_Kelch_Keap1_1","PF01344","Q9UL63"
"1885","O14920","DEG_Kelch_Keap1_1","PF01344","Q9UL63"
"1886","Q9UJY4","LIG_Clathr_ClatBox_1","PF01394","Q00610"
"1887","Q8TEQ6","LIG_eIF4E_1","PF01652","O60573"
"1888","O43432","LIG_eIF4E_1","PF01652","O60573"
"1889","Q04637","LIG_eIF4E_1","PF01652","O60573"
"1890","Q5C9Z4","LIG_eIF4E_2","PF01652","O60573"
"1891","O75821","LIG_eIF4E_2","PF01652","O60573"
"1892","O00571","LIG_eIF4E_2","PF01652","O60573"
"1893","P04296","LIG_G3BP_FGDF_1","PF02136","Q9UBU9"
"1894","Q8TBB1","LIG_PTB_Apo_2","PF02174","O14654"
"1895","P05556","LIG_PTB_Apo_2","PF02174","O14654"
"1896","P26010","LIG_PTB_Apo_2","PF02174","O14654"
"1897","P05067","LIG_PTB_Apo_2","PF02174","O14654"
"1898","P00533","LIG_PTB_Phospho_1","PF02174","O14654"
"1899","O15350","DEG_MDM2_SWIB_1","PF02201","Q96GM5"
"1900","O15350","DEG_MDM2_SWIB_1","PF02201","Q00987"
"1901","P04637","DEG_MDM2_SWIB_1","PF02201","Q96GM5"
"1902","P04637","DEG_MDM2_SWIB_1","PF02201","Q00987"
"1903","P49757","DEG_MDM2_SWIB_1","PF02201","Q96GM5"
"1904","P49757","DEG_MDM2_SWIB_1","PF02201","Q00987"
"1905","P38936","LIG_PCNA_PIPBox_1","PF02747","P12004"
"1906","P38936","DEG_CRL4_CDT2_1","PF02747","P12004"
"1907","O60934","DOC_PIKK_1","PF02985","P30153"
"1908","Q8WXE1","DOC_PIKK_1","PF02985","P30153"
"1909","P13010","DOC_PIKK_1","PF02985","P30153"
"1910","Q16633","DEG_SIAH_1","PF03145","Q8IUQ4"
"1911","Q9UHB7","DEG_SIAH_1","PF03145","Q8IUQ4"
"1912","O75553","DEG_SIAH_1","PF03145","Q8IUQ4"
"1913","P50542","LIG_Pex14_1","PF04695","O75381"
"1914","P40855","LIG_Pex14_2","PF04695","O75381"
"1915","P50542","LIG_Pex14_3","PF04695","O75381"
"1916","Q05193","LIG_SH3_2","PF07653","Q12959"
"1917","Q05193","LIG_SH3_2","PF07653","Q00013"
"1918","Q05193","LIG_SH3_2","PF07653","Q9UDY2"
"1919","P01106","LIG_SH3_2","PF07653","Q12959"
"1920","P01106","LIG_SH3_2","PF07653","Q00013"
"1921","P01106","LIG_SH3_2","PF07653","Q9UDY2"
"1922","P50570","LIG_SH3_2","PF07653","Q12959"
"1923","P50570","LIG_SH3_2","PF07653","Q00013"
"1924","P50570","LIG_SH3_2","PF07653","Q9UDY2"
"1925","Q13905","LIG_SH3_2","PF07653","Q12959"
"1926","Q13905","LIG_SH3_2","PF07653","Q00013"
"1927","Q13905","LIG_SH3_2","PF07653","Q9UDY2"
"1928","Q07889","LIG_SH3_2","PF07653","Q12959"
"1929","Q07889","LIG_SH3_2","PF07653","Q00013"
"1930","Q07889","LIG_SH3_2","PF07653","Q9UDY2"
"1931","P14598","LIG_SH3_2","PF07653","Q12959"
"1932","P14598","LIG_SH3_2","PF07653","Q00013"
"1933","P14598","LIG_SH3_2","PF07653","Q9UDY2"
"1934","Q13153","LIG_SH3_2","PF07653","Q12959"
"1935","Q13153","LIG_SH3_2","PF07653","Q00013"
"1936","Q13153","LIG_SH3_2","PF07653","Q9UDY2"
"1937","Q05397","LIG_SH3_2","PF07653","Q12959"
"1938","Q05397","LIG_SH3_2","PF07653","Q00013"
"1939","Q05397","LIG_SH3_2","PF07653","Q9UDY2"
"1940","P07947","MOD_TYR_CSK","PF07714","P06239"
"1941","P07947","MOD_TYR_CSK","PF07714","P06241"
"1942","P07947","MOD_TYR_CSK","PF07714","P10398"
"1943","P07947","MOD_TYR_CSK","PF07714","P29597"
"1944","P07947","MOD_TYR_CSK","PF07714","P37173"
"1945","P07947","MOD_TYR_CSK","PF07714","P04626"
"1946","P07947","MOD_TYR_CSK","PF07714","P12931"
"1947","P07947","MOD_TYR_CSK","PF07714","P08631"
"1948","P12931","MOD_TYR_CSK","PF07714","P06239"
"1949","P12931","MOD_TYR_CSK","PF07714","P06241"
"1950","P12931","MOD_TYR_CSK","PF07714","P10398"
"1951","P12931","MOD_TYR_CSK","PF07714","P29597"
"1952","P12931","MOD_TYR_CSK","PF07714","P37173"
"1953","P12931","MOD_TYR_CSK","PF07714","P04626"
"1954","P12931","MOD_TYR_CSK","PF07714","P12931"
"1955","P12931","MOD_TYR_CSK","PF07714","P08631"
"1956","O15350","TRG_NES_CRM1_1","PF08389","O14980"
"1957","P03508","TRG_NES_CRM1_1","PF08389","O14980"
"1958","P04637","TRG_NES_CRM1_1","PF08389","O14980"
"1959","P25054","TRG_NES_CRM1_1","PF08389","O14980"
"1960","O60716","TRG_NES_CRM1_1","PF08389","O14980"
"1961","P30307","TRG_NES_CRM1_1","PF08389","O14980"
"1962","Q6PEW1","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1963","Q7Z333","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1964","P49792","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1965","Q9Y6X2","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1966","O00257","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1967","Q9UBT2","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1968","Q8N3Z6","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1969","O75928","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1970","Q13330","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1971","P29590","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1972","P78317","LIG_SUMO_SIM_anti_2","PF11976","P63165"
"1973","Q9UER7","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1974","P29590","LIG_SUMO_SIM_anti_2","PF11976","P63165"
"1975","Q9UER7","LIG_SUMO_SIM_anti_2","PF11976","P63165"
"1976","Q9UHP3","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1977","Q96B23","LIG_SUMO_SIM_anti_2","PF11976","P63165"
"1978","Q9H2X6","LIG_SUMO_SIM_anti_2","PF11976","P63165"
"1979","P23497","LIG_SUMO_SIM_anti_2","PF11976","P63165"
"1980","O00257","LIG_SUMO_SIM_anti_2","PF11976","P63165"
"1981","Q9Y4E5","LIG_SUMO_SIM_anti_2","PF11976","P63165"
"1982","P23497","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1983","Q9UBT2","LIG_SUMO_SIM_anti_2","PF11976","P63165"
"1984","Q8N3Z6","LIG_SUMO_SIM_anti_2","PF11976","P63165"
"1985","Q6PEW1","LIG_SUMO_SIM_anti_2","PF11976","P63165"
"1986","P78317","LIG_SUMO_SIM_par_1","PF11976","P63165"
"1987","P49792","LIG_SUMO_SIM_anti_2","PF11976","P63165"
"1988","Q8WUM4","LIG_EABR_CEP55_1","PF12180","Q53EZ4"
"1989","Q99816","LIG_EABR_CEP55_1","PF12180","Q53EZ4"
"1990","Q6VAB6","DOC_PP2B_LxvP_1","PF13499","Q9BSW2"
"1991","Q6VAB6","DOC_PP2B_LxvP_1","PF13499","Q7L5N7"
"1992","O00560","LIG_LYPXL_S_1","PF13949","Q8WUM4"
"1993","P04591","LIG_LYPXL_L_2","PF13949","Q8WUM4"
"1994","Q05193","LIG_SH3_2","PF14604","P16333"
"1995","P01106","LIG_SH3_2","PF14604","P16333"
"1996","Q13153","LIG_SH3_2","PF14604","P16333"
"1997","P14598","LIG_SH3_2","PF14604","P16333"
"1998","Q13905","LIG_SH3_2","PF14604","P16333"
"1999","Q07889","LIG_SH3_2","PF14604","P16333"
"2000","P50570","LIG_SH3_2","PF14604","P16333"
"2001","Q05397","LIG_SH3_2","PF14604","P16333"
